ANO_MES,COMARCA,SERVENTIA,previsao_novos_casos
2026-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,2
2026-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,2
2026-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,2
2026-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,2
2026-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,2
2026-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,3
2026-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Inf. e Juventude Infracional,3
2026-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,1
2026-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,1
2026-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,1
2026-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,1
2026-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,1
2026-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,2
2026-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,2
2026-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,2
2026-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,2
2026-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,2
2026-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,3
2026-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara da Infância e Juventude Cível,3
2026-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,1
2026-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,1
2026-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,1
2026-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,1
2026-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,1
2026-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,2
2026-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,2
2026-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,2
2026-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,2
2026-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,2
2026-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,3
2026-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara das Fazendas Públicas,3
2026-01,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,1
2026-02,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,1
2026-03,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,1
2026-04,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,1
2026-05,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,1
2026-06,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,2
2026-07,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,2
2026-08,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,2
2026-09,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,2
2026-10,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,2
2026-11,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,3
2026-12,BOM JESUS DE GOIAS,Bom Jesus de Goiás - Vara de Família e Sucessões,3
2026-01,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,1
2026-02,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,1
2026-03,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,1
2026-04,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,1
2026-05,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,1
2026-06,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,2
2026-07,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,2
2026-08,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,2
2026-09,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,2
2026-10,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,2
2026-11,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,3
2026-12,BURITI ALEGRE,Buriti Alegre - Execução Penal/EXECPENWEB,3
2026-01,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,6
2026-02,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-03,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-04,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-05,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-06,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-07,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-08,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-09,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-10,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-11,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-12,BURITI ALEGRE,Buriti Alegre - Juizado Especial Criminal,7
2026-01,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,30
2026-02,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,32
2026-03,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,33
2026-04,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,32
2026-05,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,32
2026-06,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,31
2026-07,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,31
2026-08,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,32
2026-09,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,32
2026-10,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,31
2026-11,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,30
2026-12,BURITI ALEGRE,Buriti Alegre - Juizado Especial Cível,26
2026-01,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,3
2026-02,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,4
2026-03,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,4
2026-04,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,4
2026-05,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,4
2026-06,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,4
2026-07,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,4
2026-08,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,4
2026-09,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,5
2026-10,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,5
2026-11,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,5
2026-12,BURITI ALEGRE,Buriti Alegre - Juizado das Fazendas Públicas,5
2026-01,BURITI ALEGRE,Buriti Alegre - Vara Criminal,16
2026-02,BURITI ALEGRE,Buriti Alegre - Vara Criminal,16
2026-03,BURITI ALEGRE,Buriti Alegre - Vara Criminal,17
2026-04,BURITI ALEGRE,Buriti Alegre - Vara Criminal,16
2026-05,BURITI ALEGRE,Buriti Alegre - Vara Criminal,16
2026-06,BURITI ALEGRE,Buriti Alegre - Vara Criminal,17
2026-07,BURITI ALEGRE,Buriti Alegre - Vara Criminal,17
2026-08,BURITI ALEGRE,Buriti Alegre - Vara Criminal,17
2026-09,BURITI ALEGRE,Buriti Alegre - Vara Criminal,17
2026-10,BURITI ALEGRE,Buriti Alegre - Vara Criminal,17
2026-11,BURITI ALEGRE,Buriti Alegre - Vara Criminal,16
2026-12,BURITI ALEGRE,Buriti Alegre - Vara Criminal,15
2026-01,BURITI ALEGRE,Buriti Alegre - Vara Cível,20
2026-02,BURITI ALEGRE,Buriti Alegre - Vara Cível,21
2026-03,BURITI ALEGRE,Buriti Alegre - Vara Cível,22
2026-04,BURITI ALEGRE,Buriti Alegre - Vara Cível,21
2026-05,BURITI ALEGRE,Buriti Alegre - Vara Cível,22
2026-06,BURITI ALEGRE,Buriti Alegre - Vara Cível,22
2026-07,BURITI ALEGRE,Buriti Alegre - Vara Cível,21
2026-08,BURITI ALEGRE,Buriti Alegre - Vara Cível,22
2026-09,BURITI ALEGRE,Buriti Alegre - Vara Cível,22
2026-10,BURITI ALEGRE,Buriti Alegre - Vara Cível,22
2026-11,BURITI ALEGRE,Buriti Alegre - Vara Cível,21
2026-12,BURITI ALEGRE,Buriti Alegre - Vara Cível,19
2026-01,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,1
2026-02,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,2
2026-03,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,2
2026-04,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,2
2026-05,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,2
2026-06,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,3
2026-07,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,3
2026-08,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,3
2026-09,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,3
2026-10,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,3
2026-11,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,4
2026-12,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Cível,4
2026-01,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,2
2026-02,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,2
2026-03,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,2
2026-04,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,2
2026-05,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,2
2026-06,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,3
2026-07,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,3
2026-08,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,3
2026-09,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,3
2026-10,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,3
2026-11,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,4
2026-12,BURITI ALEGRE,Buriti Alegre - Vara da Infância e Juventude Infracional,4
2026-01,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,8
2026-02,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,7
2026-03,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,7
2026-04,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,8
2026-05,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,8
2026-06,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,8
2026-07,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,9
2026-08,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,8
2026-09,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,9
2026-10,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,9
2026-11,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,9
2026-12,BURITI ALEGRE,Buriti Alegre - Vara das Fazendas Públicas,8
2026-01,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-02,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,12
2026-03,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-04,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-05,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-06,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-07,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-08,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-09,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-10,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-11,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,11
2026-12,BURITI ALEGRE,Buriti Alegre - Vara de Família e Sucessões,10
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,1
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,1
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,1
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,1
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,1
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,2
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,2
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,2
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,2
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,2
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,3
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Execução Penal/EXECPENWEB,3
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,9
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,9
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,10
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,10
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,10
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,10
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,10
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,10
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,11
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,10
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,10
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Criminal,10
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,25
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,26
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,28
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,25
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,25
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,26
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,26
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,27
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,26
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,25
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,24
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Juizado Especial Cível,21
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,3
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,3
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,3
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,3
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,4
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,4
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,4
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,4
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,4
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,4
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,5
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Juizado das Fazendas Públicas,5
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,21
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,21
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,23
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,23
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,22
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,23
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,22
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,23
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,23
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,23
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,21
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Vara Criminal,19
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,17
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,17
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,17
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,17
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,18
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,18
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,17
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,17
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,17
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,17
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,17
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Vara Cível,15
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,2
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,2
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,2
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,2
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,3
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,3
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,3
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,3
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,3
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,4
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,4
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Cível,4
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,4
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,4
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,4
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,4
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,4
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,4
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,5
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,5
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,5
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,5
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,6
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Vara da Infância e Juventude Infracional,5
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,17
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,16
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,16
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,15
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,16
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,16
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,16
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,16
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,16
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,17
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,16
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Vara das Fazendas Públicas,15
2026-01,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,17
2026-02,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,16
2026-03,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,17
2026-04,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,16
2026-05,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,17
2026-06,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,16
2026-07,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,16
2026-08,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,17
2026-09,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,17
2026-10,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,17
2026-11,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,16
2026-12,CACHOEIRA ALTA,Cachoeira Alta - Vara de Família e Sucessões,15
2026-01,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,1
2026-02,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,1
2026-03,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,1
2026-04,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,1
2026-05,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,1
2026-06,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,2
2026-07,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,2
2026-08,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,2
2026-09,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,2
2026-10,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,2
2026-11,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,3
2026-12,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Execução Penal/EXECPENWEB,3
2026-01,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,1
2026-02,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,1
2026-03,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,1
2026-04,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,1
2026-05,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,1
2026-06,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,2
2026-07,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,2
2026-08,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,2
2026-09,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,2
2026-10,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,2
2026-11,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,3
2026-12,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Esp Criminal - Desinst Resol 232/23,3
2026-01,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Faz Púb - Desinstalada Resol 232/23,1
2026-02,CACHOEIRA DOURADA - DESINSTALADA RESOL. 232/23,Cachoeira Dourada - Juiz Faz Púb - Desinstalada Resol 232/23,1
