ANO_MES,COMARCA,SERVENTIA,previsao_novos_casos
2025-09,ITAJÁ,Itajá - Vara da Infância e Juventude Cível,4
2025-10,ITAJÁ,Itajá - Vara da Infância e Juventude Cível,4
2025-11,ITAJÁ,Itajá - Vara da Infância e Juventude Cível,5
2025-12,ITAJÁ,Itajá - Vara da Infância e Juventude Cível,5
2025-01,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,2
2025-01,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,2
2025-02,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,2
2025-02,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,2
2025-03,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,3
2025-03,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,2
2025-04,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,3
2025-04,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,3
2025-05,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-05,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-06,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-06,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-07,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-07,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-08,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,5
2025-08,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-09,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,5
2025-09,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-10,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,5
2025-10,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-11,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,5
2025-11,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-12,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,5
2025-12,ITAJÁ,Itajá - Vara da Infância e Juventude Infracional,4
2025-01,ITAJÁ,Itajá - Vara das Fazendas Públicas,13
2025-02,ITAJÁ,Itajá - Vara das Fazendas Públicas,14
2025-03,ITAJÁ,Itajá - Vara das Fazendas Públicas,15
2025-04,ITAJÁ,Itajá - Vara das Fazendas Públicas,15
2025-05,ITAJÁ,Itajá - Vara das Fazendas Públicas,15
2025-06,ITAJÁ,Itajá - Vara das Fazendas Públicas,15
2025-07,ITAJÁ,Itajá - Vara das Fazendas Públicas,14
2025-08,ITAJÁ,Itajá - Vara das Fazendas Públicas,14
2025-09,ITAJÁ,Itajá - Vara das Fazendas Públicas,14
2025-10,ITAJÁ,Itajá - Vara das Fazendas Públicas,14
2025-11,ITAJÁ,Itajá - Vara das Fazendas Públicas,14
2025-12,ITAJÁ,Itajá - Vara das Fazendas Públicas,14
2025-01,ITAJÁ,Itajá - Vara de Família e Sucessões,9
2025-02,ITAJÁ,Itajá - Vara de Família e Sucessões,9
2025-03,ITAJÁ,Itajá - Vara de Família e Sucessões,10
2025-04,ITAJÁ,Itajá - Vara de Família e Sucessões,10
2025-05,ITAJÁ,Itajá - Vara de Família e Sucessões,10
2025-06,ITAJÁ,Itajá - Vara de Família e Sucessões,11
2025-07,ITAJÁ,Itajá - Vara de Família e Sucessões,11
2025-08,ITAJÁ,Itajá - Vara de Família e Sucessões,11
2025-09,ITAJÁ,Itajá - Vara de Família e Sucessões,11
2025-10,ITAJÁ,Itajá - Vara de Família e Sucessões,11
2025-11,ITAJÁ,Itajá - Vara de Família e Sucessões,11
2025-12,ITAJÁ,Itajá - Vara de Família e Sucessões,11
2025-01,ITAPACI,Itapaci - 1ª Vara Cível,8
2025-02,ITAPACI,Itapaci - 1ª Vara Cível,8
2025-03,ITAPACI,Itapaci - 1ª Vara Cível,9
2025-04,ITAPACI,Itapaci - 1ª Vara Cível,9
2025-05,ITAPACI,Itapaci - 1ª Vara Cível,9
2025-06,ITAPACI,Itapaci - 1ª Vara Cível,9
2025-07,ITAPACI,Itapaci - 1ª Vara Cível,10
2025-08,ITAPACI,Itapaci - 1ª Vara Cível,10
2025-09,ITAPACI,Itapaci - 1ª Vara Cível,10
2025-10,ITAPACI,Itapaci - 1ª Vara Cível,10
2025-11,ITAPACI,Itapaci - 1ª Vara Cível,10
2025-12,ITAPACI,Itapaci - 1ª Vara Cível,10
2025-01,ITAPACI,Itapaci - 1º Juizado Especial Cível,4
2025-02,ITAPACI,Itapaci - 1º Juizado Especial Cível,4
2025-03,ITAPACI,Itapaci - 1º Juizado Especial Cível,5
2025-04,ITAPACI,Itapaci - 1º Juizado Especial Cível,5
2025-05,ITAPACI,Itapaci - 1º Juizado Especial Cível,6
2025-06,ITAPACI,Itapaci - 1º Juizado Especial Cível,6
2025-07,ITAPACI,Itapaci - 1º Juizado Especial Cível,7
2025-08,ITAPACI,Itapaci - 1º Juizado Especial Cível,7
2025-09,ITAPACI,Itapaci - 1º Juizado Especial Cível,7
2025-10,ITAPACI,Itapaci - 1º Juizado Especial Cível,7
2025-11,ITAPACI,Itapaci - 1º Juizado Especial Cível,7
2025-12,ITAPACI,Itapaci - 1º Juizado Especial Cível,7
2025-01,ITAPACI,Itapaci - 2ª Vara Cível,8
2025-02,ITAPACI,Itapaci - 2ª Vara Cível,9
2025-03,ITAPACI,Itapaci - 2ª Vara Cível,10
2025-04,ITAPACI,Itapaci - 2ª Vara Cível,10
2025-05,ITAPACI,Itapaci - 2ª Vara Cível,9
2025-06,ITAPACI,Itapaci - 2ª Vara Cível,10
2025-07,ITAPACI,Itapaci - 2ª Vara Cível,10
2025-08,ITAPACI,Itapaci - 2ª Vara Cível,10
2025-09,ITAPACI,Itapaci - 2ª Vara Cível,10
2025-10,ITAPACI,Itapaci - 2ª Vara Cível,11
2025-11,ITAPACI,Itapaci - 2ª Vara Cível,10
2025-12,ITAPACI,Itapaci - 2ª Vara Cível,10
2025-01,ITAPACI,Itapaci - 2º Juizado Especial Cível,5
2025-02,ITAPACI,Itapaci - 2º Juizado Especial Cível,5
2025-03,ITAPACI,Itapaci - 2º Juizado Especial Cível,6
2025-04,ITAPACI,Itapaci - 2º Juizado Especial Cível,7
2025-05,ITAPACI,Itapaci - 2º Juizado Especial Cível,7
2025-06,ITAPACI,Itapaci - 2º Juizado Especial Cível,7
2025-07,ITAPACI,Itapaci - 2º Juizado Especial Cível,7
2025-08,ITAPACI,Itapaci - 2º Juizado Especial Cível,7
2025-09,ITAPACI,Itapaci - 2º Juizado Especial Cível,7
2025-10,ITAPACI,Itapaci - 2º Juizado Especial Cível,7
2025-11,ITAPACI,Itapaci - 2º Juizado Especial Cível,7
2025-12,ITAPACI,Itapaci - 2º Juizado Especial Cível,8
2025-01,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,1
2025-02,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,1
2025-03,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,2
2025-04,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,2
2025-05,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,2
2025-06,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,3
2025-07,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,4
2025-08,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,4
2025-09,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,4
2025-10,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,4
2025-11,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,4
2025-12,ITAPACI,Itapaci - Execução Penal/EXECPENWEB,4
2025-01,ITAPACI,Itapaci - Juizado Especial Criminal,8
2025-02,ITAPACI,Itapaci - Juizado Especial Criminal,8
2025-03,ITAPACI,Itapaci - Juizado Especial Criminal,9
2025-04,ITAPACI,Itapaci - Juizado Especial Criminal,9
2025-05,ITAPACI,Itapaci - Juizado Especial Criminal,9
2025-06,ITAPACI,Itapaci - Juizado Especial Criminal,9
2025-07,ITAPACI,Itapaci - Juizado Especial Criminal,10
2025-08,ITAPACI,Itapaci - Juizado Especial Criminal,10
2025-09,ITAPACI,Itapaci - Juizado Especial Criminal,10
2025-10,ITAPACI,Itapaci - Juizado Especial Criminal,10
2025-11,ITAPACI,Itapaci - Juizado Especial Criminal,10
2025-12,ITAPACI,Itapaci - Juizado Especial Criminal,10
2025-01,ITAPACI,Itapaci - Juizado das Fazendas Públicas,1
2025-02,ITAPACI,Itapaci - Juizado das Fazendas Públicas,1
2025-03,ITAPACI,Itapaci - Juizado das Fazendas Públicas,2
2025-04,ITAPACI,Itapaci - Juizado das Fazendas Públicas,2
2025-05,ITAPACI,Itapaci - Juizado das Fazendas Públicas,3
2025-06,ITAPACI,Itapaci - Juizado das Fazendas Públicas,3
2025-07,ITAPACI,Itapaci - Juizado das Fazendas Públicas,4
2025-08,ITAPACI,Itapaci - Juizado das Fazendas Públicas,4
2025-09,ITAPACI,Itapaci - Juizado das Fazendas Públicas,4
2025-10,ITAPACI,Itapaci - Juizado das Fazendas Públicas,4
2025-11,ITAPACI,Itapaci - Juizado das Fazendas Públicas,4
2025-12,ITAPACI,Itapaci - Juizado das Fazendas Públicas,4
2025-01,ITAPACI,Itapaci - Pai Presente,1
2025-02,ITAPACI,Itapaci - Pai Presente,1
2025-03,ITAPACI,Itapaci - Pai Presente,2
2025-04,ITAPACI,Itapaci - Pai Presente,2
2025-05,ITAPACI,Itapaci - Pai Presente,2
2025-06,ITAPACI,Itapaci - Pai Presente,3
2025-07,ITAPACI,Itapaci - Pai Presente,4
2025-08,ITAPACI,Itapaci - Pai Presente,4
2025-09,ITAPACI,Itapaci - Pai Presente,4
2025-10,ITAPACI,Itapaci - Pai Presente,4
2025-11,ITAPACI,Itapaci - Pai Presente,4
2025-12,ITAPACI,Itapaci - Pai Presente,4
2025-01,ITAPACI,Itapaci - Vara Criminal,22
2025-02,ITAPACI,Itapaci - Vara Criminal,23
2025-03,ITAPACI,Itapaci - Vara Criminal,24
2025-04,ITAPACI,Itapaci - Vara Criminal,23
2025-05,ITAPACI,Itapaci - Vara Criminal,23
2025-06,ITAPACI,Itapaci - Vara Criminal,23
2025-07,ITAPACI,Itapaci - Vara Criminal,23
2025-08,ITAPACI,Itapaci - Vara Criminal,23
2025-09,ITAPACI,Itapaci - Vara Criminal,23
2025-10,ITAPACI,Itapaci - Vara Criminal,23
2025-11,ITAPACI,Itapaci - Vara Criminal,22
2025-12,ITAPACI,Itapaci - Vara Criminal,20
2025-01,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,2
2025-01,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,1
2025-02,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,2
2025-02,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,2
2025-03,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,3
2025-03,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,2
2025-04,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,3
2025-04,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,3
2025-05,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-05,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-06,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-06,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-07,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-07,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-08,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,5
2025-08,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-09,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,5
2025-09,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-10,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,5
2025-10,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-11,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,5
2025-11,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-12,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,5
2025-12,ITAPACI,Itapaci - Vara da Infância e Juventude Cível,4
2025-01,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,2
2025-02,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,3
2025-03,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,3
2025-04,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,4
2025-05,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,4
2025-06,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,4
2025-07,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,4
2025-08,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,5
2025-09,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,5
2025-10,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,5
2025-11,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,6
2025-12,ITAPACI,Itapaci - Vara da Infância e Juventude Infracional,6
2025-01,ITAPACI,Itapaci - Vara das Fazendas Públicas,44
2025-02,ITAPACI,Itapaci - Vara das Fazendas Públicas,46
2025-03,ITAPACI,Itapaci - Vara das Fazendas Públicas,46
2025-04,ITAPACI,Itapaci - Vara das Fazendas Públicas,47
2025-05,ITAPACI,Itapaci - Vara das Fazendas Públicas,48
2025-06,ITAPACI,Itapaci - Vara das Fazendas Públicas,49
2025-07,ITAPACI,Itapaci - Vara das Fazendas Públicas,48
2025-08,ITAPACI,Itapaci - Vara das Fazendas Públicas,47
2025-09,ITAPACI,Itapaci - Vara das Fazendas Públicas,46
2025-10,ITAPACI,Itapaci - Vara das Fazendas Públicas,45
2025-11,ITAPACI,Itapaci - Vara das Fazendas Públicas,45
2025-12,ITAPACI,Itapaci - Vara das Fazendas Públicas,41
2025-01,ITAPACI,Itapaci - Vara de Família e Sucessões,17
2025-02,ITAPACI,Itapaci - Vara de Família e Sucessões,17
2025-03,ITAPACI,Itapaci - Vara de Família e Sucessões,17
2025-04,ITAPACI,Itapaci - Vara de Família e Sucessões,17
2025-05,ITAPACI,Itapaci - Vara de Família e Sucessões,17
2025-06,ITAPACI,Itapaci - Vara de Família e Sucessões,18
2025-07,ITAPACI,Itapaci - Vara de Família e Sucessões,18
2025-08,ITAPACI,Itapaci - Vara de Família e Sucessões,18
2025-09,ITAPACI,Itapaci - Vara de Família e Sucessões,18
2025-10,ITAPACI,Itapaci - Vara de Família e Sucessões,18
2025-11,ITAPACI,Itapaci - Vara de Família e Sucessões,17
2025-12,ITAPACI,Itapaci - Vara de Família e Sucessões,16
2025-01,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,1
2025-02,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,1
2025-03,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,2
2025-04,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,2
2025-05,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,2
2025-06,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,3
2025-07,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,4
2025-08,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,4
2025-09,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,4
2025-10,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,4
2025-11,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,4
2025-12,ITAPIRAPUÃ,Itapirapuã - Execução Penal/EXECPENWEB,4
2025-01,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,4
2025-02,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,5
2025-03,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,5
2025-04,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,5
2025-05,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,6
2025-06,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,7
2025-07,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,7
2025-08,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,7
2025-09,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,7
2025-10,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,7
2025-11,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,7
2025-12,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Criminal,7
2025-01,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,6
2025-02,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,7
2025-03,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,7
2025-04,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,7
2025-05,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,7
2025-06,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,7
2025-07,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,7
2025-08,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,7
2025-09,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,8
2025-10,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,9
2025-11,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,9
2025-12,ITAPIRAPUÃ,Itapirapuã - Juizado Especial Cível,9
2025-01,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,1
2025-02,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,2
2025-03,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,2
2025-04,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,2
2025-05,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,3
2025-06,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,3
2025-07,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,4
2025-08,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,4
2025-09,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,4
2025-10,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,4
2025-11,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,5
2025-12,ITAPIRAPUÃ,Itapirapuã - Juizado das Fazendas Públicas,5
2025-01,ITAPIRAPUÃ,Itapirapuã - Pai Presente,1
2025-02,ITAPIRAPUÃ,Itapirapuã - Pai Presente,1
2025-03,ITAPIRAPUÃ,Itapirapuã - Pai Presente,2
2025-04,ITAPIRAPUÃ,Itapirapuã - Pai Presente,2
2025-05,ITAPIRAPUÃ,Itapirapuã - Pai Presente,2
2025-06,ITAPIRAPUÃ,Itapirapuã - Pai Presente,3
2025-07,ITAPIRAPUÃ,Itapirapuã - Pai Presente,4
2025-08,ITAPIRAPUÃ,Itapirapuã - Pai Presente,4
2025-09,ITAPIRAPUÃ,Itapirapuã - Pai Presente,4
2025-10,ITAPIRAPUÃ,Itapirapuã - Pai Presente,4
2025-11,ITAPIRAPUÃ,Itapirapuã - Pai Presente,4
2025-12,ITAPIRAPUÃ,Itapirapuã - Pai Presente,4
2025-01,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,21
2025-02,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,21
2025-03,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,21
2025-04,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,21
2025-05,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,21
2025-06,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,22
2025-07,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,22
2025-08,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,22
2025-09,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,22
2025-10,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,23
2025-11,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,21
2025-12,ITAPIRAPUÃ,Itapirapuã - Vara Criminal,20
2025-01,ITAPIRAPUÃ,Itapirapuã - Vara Cível,7
2025-02,ITAPIRAPUÃ,Itapirapuã - Vara Cível,6
2025-03,ITAPIRAPUÃ,Itapirapuã - Vara Cível,7
2025-04,ITAPIRAPUÃ,Itapirapuã - Vara Cível,7
2025-05,ITAPIRAPUÃ,Itapirapuã - Vara Cível,7
2025-06,ITAPIRAPUÃ,Itapirapuã - Vara Cível,7
2025-07,ITAPIRAPUÃ,Itapirapuã - Vara Cível,7
2025-08,ITAPIRAPUÃ,Itapirapuã - Vara Cível,7
2025-09,ITAPIRAPUÃ,Itapirapuã - Vara Cível,8
2025-10,ITAPIRAPUÃ,Itapirapuã - Vara Cível,9
2025-11,ITAPIRAPUÃ,Itapirapuã - Vara Cível,9
2025-12,ITAPIRAPUÃ,Itapirapuã - Vara Cível,9
2025-01,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,1
2025-02,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,2
2025-03,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,2
2025-04,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,3
2025-05,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,3
2025-06,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,3
2025-07,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,4
2025-08,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,4
2025-09,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,4
2025-10,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,4
2025-11,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,5
2025-12,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Cível,5
2025-01,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,3
2025-02,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,4
2025-03,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,4
2025-04,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,4
2025-05,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,5
2025-06,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,5
2025-07,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,5
2025-08,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,6
2025-09,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,6
2025-10,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,7
2025-11,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,7
2025-12,ITAPIRAPUÃ,Itapirapuã - Vara da Infância e Juventude Infracional,7
2025-01,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,20
2025-02,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,21
2025-03,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,21
2025-04,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,22
2025-05,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,22
2025-06,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,22
2025-07,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,23
2025-08,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,23
2025-09,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,22
2025-10,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,22
2025-11,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,21
2025-12,ITAPIRAPUÃ,Itapirapuã - Vara das Fazendas Públicas,19
2025-01,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,10
2025-02,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,10
2025-03,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,10
2025-04,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,10
2025-05,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,11
2025-06,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,10
2025-07,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,11
2025-08,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,11
2025-09,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,11
2025-10,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,11
2025-11,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,11
2025-12,ITAPIRAPUÃ,Itapirapuã - Vara de Família e Sucessões,11
2025-01,ITAPURANGA,Itapuranga - 1ª Vara Cível,12
2025-02,ITAPURANGA,Itapuranga - 1ª Vara Cível,13
2025-03,ITAPURANGA,Itapuranga - 1ª Vara Cível,14
2025-04,ITAPURANGA,Itapuranga - 1ª Vara Cível,13
2025-05,ITAPURANGA,Itapuranga - 1ª Vara Cível,14
2025-06,ITAPURANGA,Itapuranga - 1ª Vara Cível,14
2025-07,ITAPURANGA,Itapuranga - 1ª Vara Cível,14
2025-08,ITAPURANGA,Itapuranga - 1ª Vara Cível,14
2025-09,ITAPURANGA,Itapuranga - 1ª Vara Cível,14
2025-10,ITAPURANGA,Itapuranga - 1ª Vara Cível,14
2025-11,ITAPURANGA,Itapuranga - 1ª Vara Cível,14
2025-12,ITAPURANGA,Itapuranga - 1ª Vara Cível,14
2025-01,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,1
2025-02,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,1
2025-03,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,2
2025-04,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,2
2025-05,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,3
2025-06,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,3
2025-07,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,4
2025-08,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,4
2025-09,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,4
2025-10,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,4
2025-11,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,4
2025-12,ITAPURANGA,Itapuranga - Execução Penal/EXECPENWEB,5
2025-01,ITAPURANGA,Itapuranga - Juizado Especial Criminal,17
2025-02,ITAPURANGA,Itapuranga - Juizado Especial Criminal,17
2025-03,ITAPURANGA,Itapuranga - Juizado Especial Criminal,17
2025-04,ITAPURANGA,Itapuranga - Juizado Especial Criminal,16
2025-05,ITAPURANGA,Itapuranga - Juizado Especial Criminal,16
2025-06,ITAPURANGA,Itapuranga - Juizado Especial Criminal,16
2025-07,ITAPURANGA,Itapuranga - Juizado Especial Criminal,16
2025-08,ITAPURANGA,Itapuranga - Juizado Especial Criminal,16
2025-09,ITAPURANGA,Itapuranga - Juizado Especial Criminal,16
2025-10,ITAPURANGA,Itapuranga - Juizado Especial Criminal,15
